age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32,technician,single,tertiary,47,true,false,cellular,14,jul,213,3,-1,0,unknown,false
35,technician,single,tertiary,470,true,false,cellular,25,jul,743,13,-1,0,unknown,true
30,technician,single,secondary,4888,true,false,cellular,20,nov,274,2,-1,0,unknown,false
33,technician,single,tertiary,0,true,false,cellular,21,nov,654,1,-1,0,unknown,true
31,technician,single,tertiary,665,true,false,cellular,4,feb,156,1,-1,0,unknown,false
36,technician,single,tertiary,3241,true,true,cellular,17,apr,1184,2,-1,0,unknown,false
29,technician,single,tertiary,910,true,false,cellular,11,may,278,1,-1,0,unknown,false
26,technician,single,tertiary,-67,true,false,cellular,15,may,637,1,-1,0,unknown,true
37,unemployed,single,secondary,381,true,false,unknown,8,may,985,2,-1,0,unknown,true
43,unemployed,single,primary,698,true,false,unknown,14,may,322,1,-1,0,unknown,false
31,unemployed,single,primary,0,true,false,unknown,15,may,24,18,-1,0,unknown,false
35,unemployed,single,secondary,947,true,false,unknown,26,may,140,2,-1,0,unknown,false
38,unemployed,single,tertiary,324,true,false,cellular,17,nov,167,3,-1,0,unknown,false
30,blue-collar,single,secondary,-457,true,false,unknown,5,may,143,2,-1,0,unknown,false
37,blue-collar,single,secondary,88,true,false,unknown,6,may,128,2,-1,0,unknown,false
38,blue-collar,single,primary,20,true,false,unknown,7,may,81,2,-1,0,unknown,false
25,blue-collar,single,secondary,0,true,false,unknown,8,may,30,2,-1,0,unknown,false
40,blue-collar,single,secondary,879,true,true,unknown,8,may,248,3,-1,0,unknown,false
29,blue-collar,single,secondary,-138,true,true,unknown,8,may,271,5,-1,0,unknown,false
51,blue-collar,single,primary,368,true,false,unknown,9,may,205,1,-1,0,unknown,false
46,blue-collar,single,secondary,2612,true,false,unknown,14,may,414,2,-1,0,unknown,false
28,blue-collar,single,primary,643,true,false,unknown,15,may,297,1,-1,0,unknown,false
22,blue-collar,single,secondary,0,true,false,unknown,19,may,123,1,-1,0,unknown,false
26,blue-collar,single,secondary,972,true,false,unknown,20,may,177,10,-1,0,unknown,false
37,blue-collar,single,secondary,13156,true,false,unknown,21,may,240,1,-1,0,unknown,false
35,blue-collar,single,secondary,219,true,true,unknown,29,may,161,1,-1,0,unknown,false
31,blue-collar,single,primary,-502,true,false,unknown,29,may,76,4,-1,0,unknown,false
35,blue-collar,single,primary,293,true,false,unknown,30,may,521,2,-1,0,unknown,false
31,blue-collar,single,secondary,-219,true,false,unknown,30,may,66,2,-1,0,unknown,false
31,blue-collar,single,secondary,-575,true,false,unknown,2,jun,153,9,-1,0,unknown,false
26,blue-collar,single,primary,3342,true,false,unknown,4,jun,329,4,-1,0,unknown,false
34,blue-collar,single,secondary,1848,true,false,unknown,5,jun,131,10,-1,0,unknown,false
24,blue-collar,single,secondary,-203,true,false,unknown,12,jun,465,3,-1,0,unknown,true
28,blue-collar,single,primary,-30,true,false,cellular,31,jul,108,5,-1,0,unknown,false
33,blue-collar,single,primary,1,true,false,cellular,20,apr,257,1,-1,0,unknown,false
31,blue-collar,single,secondary,17,true,false,cellular,12,may,296,1,-1,0,unknown,false
32,blue-collar,single,secondary,322,true,false,cellular,13,may,233,3,-1,0,unknown,false
31,blue-collar,single,secondary,1257,true,false,cellular,14,may,350,2,-1,0,unknown,false
27,entrepreneur,single,secondary,77,true,true,cellular,5,may,123,1,-1,0,unknown,false
43,self-employed,single,secondary,798,true,false,unknown,12,may,217,1,-1,0,unknown,false
35,self-employed,single,tertiary,4693,true,false,cellular,21,nov,227,5,-1,0,unknown,false
36,admin.,single,secondary,135,true,false,cellular,29,jan,263,2,192,3,other,false
28,admin.,single,tertiary,373,true,false,cellular,14,aug,78,1,79,4,other,false
34,services,single,primary,25,true,true,cellular,9,apr,96,4,314,8,other,false
55,management,single,tertiary,4847,true,false,cellular,21,nov,18,4,106,2,other,false
35,management,single,tertiary,13,true,false,cellular,18,may,17,8,178,5,other,false
29,blue-collar,single,secondary,314,true,false,cellular,9,apr,161,1,316,2,other,false
31,admin.,single,secondary,144,true,false,cellular,21,nov,51,2,140,11,failure,false
43,admin.,single,secondary,-247,true,true,cellular,2,feb,751,2,76,4,failure,true
38,admin.,single,tertiary,-898,true,false,cellular,9,apr,345,2,323,1,failure,false
38,admin.,single,secondary,3049,true,true,cellular,11,may,225,1,347,1,failure,false
28,admin.,single,secondary,520,true,false,cellular,30,nov,113,1,168,1,failure,false
21,student,single,tertiary,2764,true,false,cellular,18,may,78,2,354,2,failure,false
42,services,single,tertiary,94,true,false,cellular,11,aug,176,2,90,4,failure,true
30,management,single,tertiary,1243,true,false,telephone,13,nov,86,1,174,1,failure,false
33,management,single,tertiary,201,true,false,cellular,19,nov,171,1,183,1,failure,false
36,management,single,tertiary,243,true,false,cellular,7,may,160,2,360,3,failure,false
31,management,single,tertiary,0,true,true,cellular,14,may,117,3,352,3,failure,false
42,management,single,tertiary,3371,true,true,cellular,13,aug,284,1,92,2,failure,false
26,management,single,tertiary,828,true,false,cellular,17,aug,156,1,199,1,failure,true
30,technician,single,tertiary,3,true,false,cellular,18,nov,54,1,195,1,failure,false
29,technician,single,tertiary,183,true,true,cellular,6,may,64,1,343,2,failure,false
27,technician,single,secondary,218,true,false,cellular,14,may,1462,2,352,1,failure,false
40,blue-collar,single,primary,366,true,true,cellular,28,jan,168,2,205,1,failure,false
39,blue-collar,single,tertiary,263,true,false,cellular,29,jan,160,1,199,6,failure,false
37,blue-collar,single,primary,851,true,false,cellular,15,may,151,1,352,1,failure,false
31,blue-collar,single,primary,660,true,false,cellular,28,aug,207,3,478,2,failure,false
43,admin.,single,secondary,733,true,false,cellular,21,aug,126,1,88,4,success,true
34,self-employed,single,tertiary,0,true,false,unknown,2,jul,48,1,422,1,success,false
39,admin.,single,secondary,573,true,false,unknown,7,may,329,1,-1,0,unknown,false
31,admin.,single,secondary,98,true,true,unknown,12,may,159,3,-1,0,unknown,false
43,admin.,single,tertiary,329,true,false,unknown,16,may,218,2,-1,0,unknown,false
30,admin.,single,tertiary,253,true,false,unknown,23,may,146,4,-1,0,unknown,false
35,admin.,single,secondary,182,true,false,unknown,3,jun,117,1,-1,0,unknown,false
28,admin.,single,secondary,25,true,false,unknown,5,jun,109,2,-1,0,unknown,false
29,admin.,single,secondary,613,true,false,unknown,19,jun,779,1,-1,0,unknown,false
39,admin.,single,secondary,2263,true,true,telephone,21,nov,1158,9,-1,0,unknown,true
45,admin.,single,tertiary,1683,true,false,cellular,2,apr,277,1,-1,0,unknown,false
46,admin.,single,secondary,1070,true,false,cellular,6,apr,194,2,-1,0,unknown,false
34,admin.,single,secondary,266,true,false,cellular,6,apr,437,2,-1,0,unknown,false
30,admin.,single,secondary,122,true,false,cellular,7,may,219,2,-1,0,unknown,false
34,admin.,single,secondary,6979,true,false,cellular,15,may,14,5,-1,0,unknown,false
45,admin.,single,secondary,2394,true,true,telephone,18,may,895,12,-1,0,unknown,false
40,retired,single,secondary,1734,true,false,unknown,3,jun,123,4,-1,0,unknown,false
26,student,single,secondary,3096,true,false,unknown,14,may,107,1,-1,0,unknown,false
28,student,single,tertiary,737,true,false,unknown,27,may,125,1,-1,0,unknown,false
33,student,single,tertiary,254,true,false,unknown,29,may,558,13,-1,0,unknown,false
25,student,single,secondary,1747,true,false,cellular,24,jul,903,1,-1,0,unknown,true
28,student,single,secondary,1350,true,false,cellular,2,apr,173,2,-1,0,unknown,false
26,student,single,primary,177,true,false,cellular,15,may,58,3,-1,0,unknown,false
26,student,single,tertiary,251,true,false,cellular,18,may,12,5,-1,0,unknown,false
22,student,single,secondary,330,true,false,cellular,18,may,105,1,-1,0,unknown,false
37,services,single,secondary,259,true,false,unknown,7,may,130,1,-1,0,unknown,false
40,services,single,secondary,-278,true,false,unknown,12,may,400,3,-1,0,unknown,false
30,services,single,secondary,122,true,false,unknown,12,may,501,2,-1,0,unknown,false
27,services,single,secondary,118,true,true,unknown,12,may,53,1,-1,0,unknown,false
50,services,single,secondary,516,true,false,unknown,15,may,187,1,-1,0,unknown,false
28,services,single,secondary,45,true,false,unknown,16,may,345,1,-1,0,unknown,false
23,services,single,secondary,91,true,false,unknown,16,may,374,2,-1,0,unknown,false
29,services,single,secondary,0,true,false,unknown,20,may,227,9,-1,0,unknown,false
23,services,single,secondary,500,true,false,unknown,4,jun,111,3,-1,0,unknown,false
26,services,single,secondary,512,true,true,unknown,5,jun,75,3,-1,0,unknown,false
45,services,single,secondary,71,true,false,cellular,17,jul,479,1,-1,0,unknown,false
41,services,single,secondary,-68,true,false,cellular,3,apr,100,3,-1,0,unknown,false
35,services,single,secondary,-291,true,false,cellular,20,apr,197,3,-1,0,unknown,false
27,services,single,secondary,814,true,false,cellular,7,may,62,2,-1,0,unknown,false
39,services,single,secondary,403,true,false,cellular,7,may,1262,3,-1,0,unknown,true
42,services,single,secondary,-193,true,false,cellular,13,may,1805,4,-1,0,unknown,false
33,services,single,secondary,-448,true,false,cellular,14,may,95,2,-1,0,unknown,false
30,services,single,secondary,631,true,false,cellular,18,may,98,1,-1,0,unknown,false
26,services,single,secondary,50,true,false,cellular,12,aug,153,1,-1,0,unknown,false
27,services,single,secondary,6279,true,false,cellular,9,nov,257,1,-1,0,unknown,false
28,housemaid,single,secondary,1,true,false,cellular,12,may,395,2,-1,0,unknown,false
41,management,single,tertiary,1278,true,false,unknown,15,may,344,2,-1,0,unknown,false
36,management,single,tertiary,146,true,false,unknown,16,may,1161,3,-1,0,unknown,false
34,management,single,tertiary,72,true,false,unknown,26,may,118,2,-1,0,unknown,false
27,management,single,secondary,442,true,false,unknown,28,may,212,1,-1,0,unknown,false
29,management,single,tertiary,573,true,true,unknown,16,jun,190,4,-1,0,unknown,false
29,management,single,tertiary,1422,true,true,unknown,20,jun,29,27,-1,0,unknown,false
32,management,single,tertiary,752,true,false,cellular,15,jul,256,5,-1,0,unknown,false
46,management,single,tertiary,2154,true,false,cellular,21,jul,87,4,-1,0,unknown,false
50,management,single,tertiary,1098,true,true,cellular,5,aug,286,1,-1,0,unknown,false
35,management,single,tertiary,252,true,false,cellular,8,aug,89,2,-1,0,unknown,false
39,management,single,tertiary,86,true,false,cellular,21,aug,140,4,-1,0,unknown,false
40,management,single,tertiary,0,true,false,cellular,26,aug,24,16,-1,0,unknown,false
35,management,single,tertiary,7506,true,false,unknown,30,oct,248,1,-1,0,unknown,true
33,management,single,tertiary,102,true,true,cellular,19,nov,199,1,-1,0,unknown,false
44,management,single,tertiary,709,true,false,cellular,19,nov,54,1,-1,0,unknown,false
38,management,single,tertiary,2346,true,false,cellular,28,jan,315,1,-1,0,unknown,false
36,management,single,tertiary,-155,true,false,cellular,29,jan,94,1,-1,0,unknown,false
36,management,single,tertiary,223,true,false,cellular,8,apr,281,3,-1,0,unknown,false
35,management,single,tertiary,1599,true,true,cellular,13,apr,407,1,-1,0,unknown,true
35,management,single,secondary,0,true,false,cellular,6,may,495,1,-1,0,unknown,false
52,management,single,tertiary,-334,true,false,cellular,6,may,402,2,-1,0,unknown,false
36,management,single,tertiary,10773,true,false,cellular,18,may,89,1,-1,0,unknown,false
34,management,single,tertiary,1730,true,false,cellular,8,oct,97,2,-1,0,unknown,false
35,technician,single,secondary,365,true,false,unknown,8,may,256,2,-1,0,unknown,false
31,technician,single,tertiary,22,true,false,unknown,9,may,483,3,-1,0,unknown,true
42,technician,single,secondary,1882,true,false,unknown,15,may,87,1,-1,0,unknown,false
35,technician,single,tertiary,1455,true,false,unknown,15,may,70,6,-1,0,unknown,false
44,technician,single,secondary,696,true,false,unknown,16,may,680,3,-1,0,unknown,false
37,technician,single,secondary,435,true,false,unknown,26,may,210,1,-1,0,unknown,false
24,technician,single,unknown,818,true,true,unknown,27,may,953,3,-1,0,unknown,false
56,technician,single,secondary,3499,true,false,unknown,29,may,248,3,-1,0,unknown,false
24,technician,single,secondary,681,true,false,unknown,4,jun,180,2,-1,0,unknown,false
30,technician,single,secondary,53,true,false,cellular,18,jul,352,5,-1,0,unknown,false
33,technician,single,tertiary,1393,true,false,cellular,18,jul,1127,3,-1,0,unknown,true
32,technician,single,secondary,2341,true,false,cellular,18,jul,243,1,-1,0,unknown,false
40,technician,single,secondary,134,true,true,cellular,28,jul,126,2,-1,0,unknown,false
29,technician,single,secondary,5,true,true,cellular,28,jul,54,2,-1,0,unknown,false
37,technician,single,secondary,353,true,false,cellular,12,aug,147,2,-1,0,unknown,false
58,technician,single,secondary,8600,true,false,cellular,18,nov,61,1,-1,0,unknown,false
30,technician,single,secondary,383,true,true,cellular,19,nov,145,3,-1,0,unknown,false
38,technician,single,tertiary,1077,true,true,cellular,29,jan,87,1,-1,0,unknown,false
33,technician,single,secondary,145,true,false,cellular,29,jan,369,2,-1,0,unknown,false
34,technician,single,tertiary,0,true,false,cellular,17,apr,158,2,-1,0,unknown,false
40,unemployed,single,secondary,350,true,false,unknown,7,may,287,1,-1,0,unknown,false
34,unemployed,single,secondary,1928,true,false,unknown,26,may,140,2,-1,0,unknown,false
30,unemployed,single,secondary,500,true,false,unknown,2,jun,178,2,-1,0,unknown,false
44,blue-collar,single,secondary,-212,true,true,unknown,7,may,103,4,-1,0,unknown,false
34,blue-collar,single,secondary,177,true,false,unknown,8,may,500,1,-1,0,unknown,false
39,blue-collar,single,secondary,82,true,false,unknown,8,may,147,5,-1,0,unknown,false
29,blue-collar,single,secondary,348,true,false,unknown,9,may,185,2,-1,0,unknown,false
32,blue-collar,single,secondary,-83,true,false,unknown,9,may,116,3,-1,0,unknown,false
32,blue-collar,single,secondary,8,true,false,unknown,16,may,265,1,-1,0,unknown,false
41,blue-collar,single,primary,0,true,false,unknown,16,may,522,5,-1,0,unknown,false
37,blue-collar,single,secondary,3344,true,false,unknown,26,may,85,5,-1,0,unknown,false
27,blue-collar,single,secondary,87,true,false,unknown,27,may,43,1,-1,0,unknown,false
24,blue-collar,single,secondary,0,true,false,unknown,4,jun,204,1,-1,0,unknown,false
36,blue-collar,single,tertiary,3649,true,false,unknown,17,jun,756,2,-1,0,unknown,false
45,blue-collar,single,primary,695,true,false,cellular,21,jul,167,1,-1,0,unknown,false
35,blue-collar,single,unknown,217,true,false,cellular,30,jul,107,11,-1,0,unknown,false
34,blue-collar,single,secondary,47,true,false,cellular,18,nov,810,2,-1,0,unknown,false
29,blue-collar,single,secondary,336,true,false,cellular,4,feb,197,1,-1,0,unknown,false
29,blue-collar,single,secondary,2553,true,false,cellular,16,apr,250,1,-1,0,unknown,false
44,blue-collar,single,primary,38,true,false,cellular,5,may,157,4,-1,0,unknown,false
27,blue-collar,single,secondary,541,true,false,cellular,12,may,341,1,-1,0,unknown,false
32,blue-collar,single,primary,398,true,false,cellular,13,may,716,1,-1,0,unknown,true
28,blue-collar,single,secondary,61,true,false,cellular,14,may,428,3,-1,0,unknown,false
31,blue-collar,single,secondary,512,true,false,cellular,18,may,44,8,-1,0,unknown,false
25,blue-collar,single,secondary,84,true,false,cellular,18,may,6,2,-1,0,unknown,false
30,entrepreneur,single,secondary,265,true,true,unknown,3,jun,67,10,-1,0,unknown,false
27,entrepreneur,single,tertiary,0,true,false,unknown,4,jun,103,2,-1,0,unknown,false
29,entrepreneur,single,secondary,158,true,false,cellular,25,jul,241,2,-1,0,unknown,false
28,self-employed,single,secondary,123,true,false,unknown,9,may,97,1,-1,0,unknown,false
34,self-employed,single,unknown,687,true,false,cellular,14,may,99,2,-1,0,unknown,false
70,retired,married,primary,324,false,false,cellular,11,aug,632,1,308,6,other,true
39,services,married,secondary,20928,false,false,cellular,14,may,1166,1,352,1,other,false
45,management,married,tertiary,2363,false,false,cellular,30,jan,125,1,2,1,other,false
30,self-employed,married,secondary,123,false,true,unknown,17,jul,66,1,85,5,other,false
50,retired,married,secondary,8648,false,false,cellular,12,may,731,3,176,1,failure,true
65,retired,married,tertiary,162,false,false,cellular,6,aug,280,3,185,2,failure,false
